st_date,st_lat,st_lng,st_nc,st_address,n_cluster,new_cases_cluster,cases_cluster,date_today_cases,number_today_cases,total_number_accumulative
2016-02-12,1.367303,103.928092,2,      Tampines Avenue 1      (Blk 890B)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3497514,103.9344215,4,      Tampines Avenue 3       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3516172,103.94133,82,      Tampines Avenue 4       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.34703,103.937957,2,      Tampines Avenue 4      (Blk 801)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.346069,103.938108,1,      Tampines Avenue 4      (Blk 802)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3453691,103.9376898,6,      Tampines Avenue 4      (Blk 803)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3457637,103.9374053,14,      Tampines Avenue 4      (Blk 804)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3461174,103.9374268,8,      Tampines Avenue 4      (Blk 805)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3455505,103.9368897,15,      Tampines Avenue 4      (Blk 806)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3458764,103.9360865,11,      Tampines Avenue 4      (Blk 807)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3464721,103.9359966,5,      Tampines Avenue 4      (Blk 808)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3461403,103.9364943,4,      Tampines Avenue 4      (Blk 809)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3464704,103.9366277,7,      Tampines Avenue 4      (Blk 810)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3465413,103.9373717,6,      Tampines Avenue 4      (Blk 811)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3469652,103.9373644,6,      Tampines Avenue 4      (Blk 812)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3472567,103.9375412,2,      Tampines Avenue 4      (Blk 815)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3477112,103.9375611,5,      Tampines Avenue 4      (Blk 816)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.350297,103.941165,1,      Tampines Avenue 5      (Blk 943)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3492034,103.9291124,1,      Tampines Avenue 8      (Blk 892)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3489327,103.9295877,6,      Tampines Avenue 8      (Blk 892A)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.348681,103.9300287,1,      Tampines Avenue 8      (Blk 893)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3469722,103.9364413,2,      Tampines Street      81 (Blk 813)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3472889,103.9366508,11,      Tampines Street      81 (Blk 814)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3476195,103.9367207,2,      Tampines Street      81 (Blk 817)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3479645,103.9368474,5,      Tampines Street      81 (Blk 818)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3483431,103.9368509,4,      Tampines Street      81 (Blk 819)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3479393,103.9361168,2,      Tampines Street      81 (Blk 820)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.350359,103.9318525,1,      Tampines Street      81 (Blk 887)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3494232,103.9314117,2,      Tampines Street      81 (Blk 889A)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3487108,103.9317767,4,      Tampines Street      81 (Blk 894)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3480238,103.9319385,8,      Tampines Street      81 (Blk 894A)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.347797,103.9316321,1,      Tampines Street      81 (Blk 895)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3476655,103.9324465,1,      Tampines Street      81 (Blk 895A)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3487291,103.9332923,3,      Tampines Street      81 (Blk 896)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3476384,103.9343595,3,      Tampines Street      81 (Blk 897)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3473059,103.9347915,1,      Tampines Street      81 (Blk 898)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3466491,103.9346465,1,      Tampines Street      81 (Blk 898A)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3465222,103.9354728,5,      Tampines Street      81 (Blk 899)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3462233,103.9352337,2,      Tampines Street      81 (Blk 899A)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3493665,103.9392234,2,      Tampines Street      91 (Blk 912)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3489738,103.9402779,1,      Tampines Street      91 (Blk 916)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.346344,103.940079,1,      Tampines Street      91 (Blk 927)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3462877,103.9396514,3,      Tampines Street      91 (Blk 929)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3455866,103.9394554,8,      Tampines Street      91 (Blk 932)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3453536,103.9391158,12,      Tampines Street      91 (Blk 933)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3452792,103.9399733,1,      Tampines Street      91 (Blk 934)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3456582,103.9410707,3,      Tampines Street      91 (Blk 935)       ,1,    6     ,    278     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.418383,103.834812,1,      Yishun Ring Road      (Blk 622)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.417333,103.8347645,1,      Yishun Ring Road      (Blk 846)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.416467,103.8367449,2,      Yishun Ring Road      (Blk 853)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4119033,103.8333568,4,      Yishun Street 81      (Blk 816)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.412087,103.8338765,1,      Yishun Street 81      (Blk 817)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4129411,103.8338401,7,      Yishun Street 81      (Blk 820)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4133982,103.8341312,10,      Yishun Street 81      (Blk 821)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.413744,103.8339608,1,      Yishun Street 81      (Blk 822)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4138671,103.8337226,1,      Yishun Street 81      (Blk 823)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.413424,103.833514,2,      Yishun Street 81      (Blk 824)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4142369,103.8329553,4,      Yishun Street 81      (Blk 825)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4147926,103.8324564,3,      Yishun Street 81      (Blk 827)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4150817,103.8328823,8,      Yishun Street 81      (Blk 828)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4145634,103.8331024,2,      Yishun Street 81      (Blk 829)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.414153,103.8339076,7,      Yishun Street 81      (Blk 830)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4145884,103.8346836,2,      Yishun Street 81      (Blk 832)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4144588,103.8340773,11,      Yishun Street 81      (Blk 833)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4149611,103.8339708,4,      Yishun Street 81      (Blk 834)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4150419,103.8333837,1,      Yishun Street 81      (Blk 835)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4154394,103.8330679,3,      Yishun Street 81      (Blk 836)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4163809,103.833273,6,      Yishun Street 81      (Blk 838)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.415913,103.833616,1,      Yishun Street 81      (Blk 839)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.416011,103.834256,2,      Yishun Street 81      (Blk 841)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.41596,103.83677,1,      Yishun Street 81      (Blk 852)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4141046,103.838332,1,      Yishun Street 81      (Blk 865)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4146482,103.8377851,1,      Yishun Street 81      (Blk 866)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4137112,103.8376504,1,      Yishun Street 81      (Blk 868)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4131722,103.8375209,1,      Yishun Street 81      (Blk 871)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4153207,103.8361119,1,      Yishun Street 81      (Blk 874)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4147685,103.835562,1,      Yishun Street 81      (Blk 876)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.41394,103.835509,1,      Yishun Street 81      (Blk 877)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4139501,103.8363898,2,      Yishun Street 81      (Blk 880)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.4139387,103.8357034,9,      Yishun Street 81      (Orchid Park Condominium)       ,2,    13     ,    103     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Ang Mo Kio Avenue      1 (Kingsgrove)       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.358366,103.862544,1,      Burghley Drive       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3566027,103.8661725,5,      Cardiff Grove       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Cardiff Grove      (Cardiff Residence)       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3582015,103.8654275,1,      Carisbrooke Grove       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3581605,103.8657823,3,      Chiselhurst Grove       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3579776,103.867394,1,      Colchester Grove       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3552523,103.8615838,2,      Golden Drive       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3546508,103.861626,8,      Golden Rise       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3558209,103.8616193,2,      Golden Walk       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3595584,103.8670308,1,      Coniston Grove       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3582476,103.8652553,2,      Conway Grove       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3565959,103.8632575,7,      Jalan Pacheli       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3557054,103.8641606,10,      Li Hwan Close       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3552237,103.8630369,6,      Li Hwan Drive       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3554974,103.8654351,2,      Li Hwan Place       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.355401,103.8646181,7,      Li Hwan Terrace       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3544869,103.8645421,2,      Li Hwan View       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3539564,103.8642268,2,      Lorong Chuan       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.355111,103.8596722,1,      Tai Hwan Crescent       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3557507,103.8594173,1,      Tai Hwan Drive       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3565657,103.8596001,1,      Tai Hwan Grove       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3577428,103.8617302,7,      Tai Hwan Heights       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.356519,103.8625251,8,      Tai Hwan Lane       ,3,    9     ,    83     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3610927,103.8758442,3,      Chiap Guan Avenue       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3606115,103.8762772,1,      Dix Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3583169,103.8783876,2,      Ee Teow Leng Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.360238,103.881326,5,      Flower Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.36162,103.878666,1,      Glasgow Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3595186,103.8813928,1,      Hendry Close       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3592669,103.878699,2,      Highland Close       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3578622,103.8788124,6,      Highland Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.359539,103.87931,2,      Highland Walk       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3577136,103.8773821,5,      Hillside Drive       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3600795,103.8767837,3,      Jansen Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.359789,103.876842,2,      Jansen Road      (Jansen 28)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Jansen Road      (Jansen Mansions)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.358028,103.879544,2,      Jalan Sahabat       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3588637,103.8816105,13,      Kovan Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3579429,103.880657,1,      Kovan Road      (Kovana)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3579429,103.880657,1,      Kovan Road (Kovan      Crest)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.358003,103.880734,1,      Kovan Road (Kovan      Esquire)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3579429,103.880657,2,      Kovan Road (Kovan      Lodge)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,5,      Kovan Road (Kovan      Melody)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,7,      Kovan Road (Kovan      Residences)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Kovan Road (Water      Villas)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3586461,103.8767768,1,      Lange Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,9,      Palm Grove Avenue      (Palm Grove Condominium)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3613224,103.8794974,1,      Palm Grove Avenue       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Upper Serangoon      Road (D'Pavilion)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Upper Serangoon      Road (Grand Regalia)       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3568752,103.8816567,1,      Upper Serangoon      Road       ,4,    7     ,    82     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3133953,103.8837778,7,      Geylang Road       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.31127,103.8857029,2,      Guillemard Road       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3116201,103.875783,2,      Lorong 4 Geylang      (Wang Lodge)       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.310706,103.8765502,2,      Lorong 6 Geylang      (Sunflower Court)       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong 7 Geylang      (Centra Residence)       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3089681,103.8774407,1,      Lorong 8 Geylang      (Swann Court)       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3128254,103.8763165,1,      Lorong 9 Geylang      (Kim Court)       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3094907,103.8761659,1,      Lorong 4 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3117088,103.8764514,7,      Lorong 6 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3126445,103.8758172,1,      Lorong 7 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3108955,103.8771507,14,      Lorong 8 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3124064,103.8765151,2,      Lorong 9 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3126189,103.8770779,1,      Lorong 11 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3111091,103.8783904,1,      Lorong 12 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3132738,103.8774674,3,      Lorong 13 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3134788,103.8781462,6,      Lorong 15 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3144593,103.8783559,1,      Lorong 17 Geylang       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3159769,103.8872545,8,      Sims Avenue       ,5,    9     ,    61     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3183581,103.9088538,2,      Changi Road       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.352083,103.819836,2,      Changi Road (Mera      East)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.318391,103.9113497,2,      Changi Road (The      Lenox)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Jalan Masjid      (Bliss Residences)&nbsp;       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Jalan Wakaff      (Radix)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3161048,103.9125246,5,      Joo Chiat Avenue       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3171331,103.9100968,1,      Lorong 110 Changi       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3170102,103.9094928,6,      Lorong G Telok      Kurau       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.31596,103.9092844,9,      Lorong H Telok      Kurau       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong G Telok      Kurau (East Bay Gardens)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Lorong G Telok      Kurau (Espira Spring)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong G Telok      Kurau (Grand Residence)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,2,      Lorong G Telok      Kurau (Sunny Palms)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
2016-02-12,1.3553794,103.8677444,1,      Lorong G Telok      Kurau (The Medley)       ,6,    1     ,    45     ,Feb 12 at 3.30pm,                                  29                              ,  							                                  3279  								                              
